Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Lee Y.H., Ng N.Y., Goh C.J.",Pollen formation and fruit set in some cultivars of Heliconia psittacorum,1994,Scientia Horticulturae,60,01-Feb,,167,172,,6,10.1016/0304-4238(94)90072-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028254526&doi=10.1016%2f0304-4238%2894%2990072-8&partnerID=40&md5=91d4490d196ccfd8887cec7bbd357255,"Botany Department, National University of Singapore, Singapore, Singapore","Lee, Y.H., Botany Department, National University of Singapore, Singapore, Singapore; Ng, N.Y., Botany Department, National University of Singapore, Singapore, Singapore; Goh, C.J., Botany Department, National University of Singapore, Singapore, Singapore","Six cultivars of Heliconia psittacorum were selected for studies on their natural fruitbearing ability, pollen formation and pollination under the tropical climatic conditions of Singapore. Three of them, namely 'Tay', 'Andromeda' and 'Lady Di', were partially fertile with a very low rate of fruit set, ranging from 2.8% to 4.7%. They were found to be diploid with 2n = 24 chromosomes. The process of pollen formation (microsporogenesis) was normal, and pollen grains were all uniform in size and appeared normal. The poor fruit set of these three cultivars was attributed to poor pollen germination on stigmas rather than poor pollination or self-incompatibility. The other three cultivars, namely 'Petra', 'Sassy' and 'Iris', were completely sterile. Their pollen grains were of variable sizes and appeared to be abnormally fragmented. Over 80% of the pollen grains aborted 1-2 days before pollination. These abnormal features were consistent with irregular distribution of chromosomes during meiosis in microsporocytes. All three cultivars were confirmed to be triploid (2n = 3x = 36). © 1994.",Microsporogenesis; Ploidy; Pollination; Sterility,Article,,Scopus,2-s2.0-0028254526
"Fleming T.H., Sosa V.J.",Effects of nectarivorous and frugivorous mammals on reproductive success of plants,1994,Journal of Mammalogy,75,4,,845,851,,98,10.2307/1382466,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028682143&doi=10.2307%2f1382466&partnerID=40&md5=4e3548eb7ba4824bc816e4137865322b,"Dept Biology, Univ of Miami, Coral Gables, FL, USA","Fleming, T.H., Dept Biology, Univ of Miami, Coral Gables, FL, USA; Sosa, V.J., Dept Biology, Univ of Miami, Coral Gables, FL, USA","Recent literature is reviewed to address the question of the extent to which nectarivorous and frugivorous mammals are legitimate, efficient, and effective dispersers of pollen and seeds of plants. Current evidence indicates that mammals often ""waste' much pollen or many seeds. However, experimental work indicates that, despite their low efficiency, mammals are the most effective pollinators or dispersers, and hence have a positive effect on reproductive success of many plants in tropical and arid habitats. The genetic consequences of mammalian pollination and seed dispersal are just beginning to be investigated. -from Authors",,Article,,Scopus,2-s2.0-0028682143
Francis C.M.,Vertical stratification of fruit bats(pteropodidae) in lowland dipterocarp rainforest in malaysia,1994,Journal of Tropical Ecology,10,4,,523,530,,44,10.1017/S0266467400008191,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028161920&doi=10.1017%2fS0266467400008191&partnerID=40&md5=0cf8b9fb6df3aeae000af83f7e6cc40b,"Universiti Malaya, Kuala Lumpur 59100, Malaysia","Francis, C.M., Universiti Malaya, Kuala Lumpur 59100, Malaysia","Mistnets were set at ground level and 11-30 m above ground in lowland rainforest at Kuala Lompat in peninsular Malaysia, and Sepilok in Sabah, to compare the abundance of fruit bats in the subcanopy and at ground level. Capture rates in the subcanopy were up to 100 times greater than at ground level, averaging 3-7 bats per net-night. Species diversity was higher in the subcanopy than forest understorey. Two species that were frequently captured in the subcanopy, Megaerops welmorei and Dyacopterus spadkeus, were previously thought to be rare. The abundance of Old World fruit bats in the subcanopy indicates that their roles in pollination and seed dispersal of Malaysian forest trees may be greater than previously recognized. Further research on foraging ranges, food selection and roosting habits is required to determine the overall importance of fruit bats in forest regeneration through seed dispersal, and the adequacy of existing reserves for their conservation. © 1994, Cambridge University Press. All rights reserved.",community ecology; dipterocarp forest; fruit bats; Malaysia; Megachiroptera; Pteropodidae rainforest; vertical stratification,Article,,Scopus,2-s2.0-0028161920
Holm S.?O.,Reproductive variability and pollen limitation in three Betula taxa in northern Sweden,1994,Ecography,17,1,,73,81,,20,10.1111/j.1600-0587.1994.tb00078.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028177089&doi=10.1111%2fj.1600-0587.1994.tb00078.x&partnerID=40&md5=7b378fe54d91a96698efb979f0105610,"Dept of Ecological Botany Univ of Umeé, Umeä, S-901 87, Sweden","Holm, S.?O., Dept of Ecological Botany Univ of Umeé, Umeä, S-901 87, Sweden","This 3?yr study documents large variation in pollination and seed quality in birches Betula in northern Sweden between taxa, high and low altitude populations, and among years Seed quality was positively correlated with pollination degree and improved by pollen supplementation in B pubescens ssp pubescens in the mountain area, indicating pollen limitation Betula pendula showed the same tendency, but less pronounced Reduced sexual reproduction of B pendula in the mountain area might more often be due to limited resources for seed maturation and defense of the seeds against predispersal seed predation In contrast, coastal populations of both species display relatively high pollination rates and supplemental pollination had no effect on seed quality, suggesting that pollen limitation is rare or absent here The mountain birch Betula pubescens ssp tortuosa showed generally lower pollination and seed quality compared with B pubescens ssp pubescens, but not compared with mountain populations of B pendula It is concluded that pollen limitation may occur in Betula, but to what extent varies with taxon, altitude and year The seed quality is also strongly affected by other factors such as infections of gall midges (Semudobia spp, Diptera Cecidomyndae) and incomplete seed maturation Copyright © 1994, Wiley Blackwell. All rights reserved",,Article,,Scopus,2-s2.0-0028177089
"Verma L.R., Partap U.",Foraging behaviour of Apis cerana on cauliflower and cabbage and its impact on seed production,1994,Journal of Apicultural Research,33,4,,231,236,,12,10.1080/00218839.1994.11100876,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028190805&doi=10.1080%2f00218839.1994.11100876&partnerID=40&md5=c23e2252133de27438deba3d00963836,"International Centre for Integrated Mountain Development (ICIMOD), PO Box 3226, Kathmandu, Nepal","Verma, L.R., International Centre for Integrated Mountain Development (ICIMOD), PO Box 3226, Kathmandu, Nepal; Partap, U., International Centre for Integrated Mountain Development (ICIMOD), PO Box 3226, Kathmandu, Nepal","In the Kathmandu valley of Nepal, cauliflower (Brassica oleracea var. botrytis) and cabbage (Brassica oleracea var. capitata) plants had averages of 7 branches with 600 flowers and 12 branches with 94 flowers, respectively. Flower diameter was 14.9 mm in cauliflower and 13.8 mm in cabbage. The yellow flowers of both crops opened in the morning and remained open for two to three days; the total flowering period of each crop lasted for about one month, with cauliflower beginning in mid-February and cabbage in mid-March. Apis cerana colonies were caged individually with plants of the target crops. Bees started foraging on cauliflower and cabbage at c. 07.00 h and 06.30 h, respectively, and ceased flight activity at c. 18.00 h and 18.30 h, respectively. Foraging on cauliflower started at ambient temperatures of 7°C. Peak foraging activity was between 11.00 h and 13.00 h for each crop. The duration of individual foraging trips was 26.9 min for cauliflower and 23.9 min for cabbage. Visits to individual flowers lasted from 4.3 to 6.7 s during the day in both crops; bees visited 5–8 flowers/min. On each crop bees collected either pollen or nectar but never both during the same foraging trip. For both crops, pollen collectors outnumbered nectar collectors during the morning while the opposite occurred in the afternoon. Individual loads of cauliflower pollen weighed 5–9 mg; cabbage pollen loads weighed 8–10 mg. Fruit set on cauliflower plants pollinated by A. cerana was 57% higher than on control plants (pollinators excluded) and 20% higher than on open-pollinated plants. Fruit set on cabbage plants following bee pollination was 27% higher than on open-pollinated plants; control plants did not set fruit. Siliques (fruits) from control, open-pollinated and bee-pollinated cauliflower plants had 3,15 and 20 seeds, respectively. Open-pollinated and bee-pollinated siliques of cabbage had 18 and 28 seeds, respectively. Germination of seeds from bee-pollinated plants was 16% and 12% higher than for seeds from control and open-pollinated cauliflower plants, respectively, and 28% higher than for seeds from open-pollinated cabbage plants. © 1994 International Bee Research Association.",Apis cerana; Brassica oleracea var. botrytis; Brassica oleracea var. capitata; Cabbage; Cauliflower; Foraging; Honey bees; Nepal; Pollination; Seed production; Seed quality,Article,,Scopus,2-s2.0-0028190805
"THIEN L.B., ELLGAARD E.G., DEVALL M.S., ELLGAARD S.E., RAMP P.F.",Population Structure and Reproductive Biology of Saururus cernuus L. (Saururaceae),1994,Plant Species Biology,9,1,,47,55,,10,10.1111/j.1442-1984.1994.tb00082.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028066009&doi=10.1111%2fj.1442-1984.1994.tb00082.x&partnerID=40&md5=820e5779cad8049ead29d56d501a6d5d,"Cell and Molecular Biology Department, Tulane University, New Orleans, Louisiana, 70118, United States; United States Forest Service, Southern Forest Experiment Station, 701 Loyola Avenue, New Orleans, Louisiana, 70113, United States; Biology Department, University of Tennessee, 301 Hesler Building, Knoxville, Tennessee, 37996, United States","THIEN, L.B., Cell and Molecular Biology Department, Tulane University, New Orleans, Louisiana, 70118, United States; ELLGAARD, E.G., Cell and Molecular Biology Department, Tulane University, New Orleans, Louisiana, 70118, United States; DEVALL, M.S., United States Forest Service, Southern Forest Experiment Station, 701 Loyola Avenue, New Orleans, Louisiana, 70113, United States; ELLGAARD, S.E., Cell and Molecular Biology Department, Tulane University, New Orleans, Louisiana, 70118, United States; RAMP, P.F., Biology Department, University of Tennessee, 301 Hesler Building, Knoxville, Tennessee, 37996, United States","Abstract The population structure and reproductive biology of Saururus cernuus (Lizard's Tail; Saururaceae; Piperales), is documented in five sites in southern Louisiana (Mississippi Delta). The species is common throughout the southeastern United States in marshes, along streams, edges of lakes, and in the understory of moist forests. The clonal species exhibits sexual and vegetative reproduction. Wind and insects both play important roles in pollination. Pollen may be borne by insects directly. Alternatively, the pollen may be borne by wind after its release is triggered from pendulous floral spikes (the “Lizard's Tail”) by either wind or insect landings (insect?mediated wind pollination). The plants are self?incompatible and seed set results from a combination of pollination modes with wind pollination being the primary mode (rare in the Magnoliidae). Inflorescence and floral structure exhibit adaptive features that facilitate the various modes of pollen transfer, viz., numerous, small scented, protogynous flowers with no perianth, ultraviolet patterns produced by stamen filaments, small pollen grains, curved inflorescences, and exerted stamens, etc. Fruit production and seed germination are documented and plant growth and densities are compared in sunny versus forest sites. Copyright © 1994, Wiley Blackwell. All rights reserved",clones; floral structure; fruit production; Piperales; pollination biology; Saururus; seed germination,Article,,Scopus,2-s2.0-0028066009
"Stanton M., Young H.J.","Selecting for floral character associations in wild radish, Raphanus sativus L.",1994,Journal of Evolutionary Biology,7,3,,271,285,,46,10.1046/j.1420-9101.1994.7030271.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028165072&doi=10.1046%2fj.1420-9101.1994.7030271.x&partnerID=40&md5=fee918447962c93222f3a4d61646ebfa,"Section of Evolution and Ecology, Center for Population Biology, University of California, Davis, California, 95616, United States; Department of Biological Sciences, Barnard College, Broadway, New York, 10027-6598, United States","Stanton, M., Section of Evolution and Ecology, Center for Population Biology, University of California, Davis, California, 95616, United States; Young, H.J., Department of Biological Sciences, Barnard College, Broadway, New York, 10027-6598, United States","ESS models of reproductive allocation have been used extensively to explain patterns of floral diversity in angiosperms. These theoretical explorations assume that proportional allocation to pollen, ovules, and seeds, as well as to secondary features such as showy petals and nectar rewards, can evolve independently within the limits set by total resource availability. In populations of California wild radish, we have shown previously that petal size, a strong determinant of visitation by honey bee pollinators, is positively correlated with both pollen and nectar production, but not with ovule or seed number per flower. These phenotypic associations may reflect selection, environmental correlation, and/or genetic constraint. By exerting selection on the petal size : pollen number ratio over two generations, we eliminated the positive correlation between petal size and pollen production, with both characters showing significant change after a single selection episode. Once these two floral traits became uncoupled, nectar sugar production was significantly correlated only with petal size. Our results suggest that natural selection could readily alter reproductive allocation in these flowers, and that the phenotypic correlations observed in nature may be maintained by selection for effective reproductive phenotypes. Copyright © 1994, Wiley Blackwell. All rights reserved",floral evolution; genetic constraints; petal size.; pollen production; pollination; Raphanus; Reproductive allocation,Article,,Scopus,2-s2.0-0028165072
Struck M.,Flowers and their insect visitors in the arid winter rainfall region of southern Africa: Observations on permanent plots. Insect visitation behaviour,1994,Journal of Arid Environments,28,1,,51,74,,31,10.1016/S0140-1963(05)80021-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028161448&doi=10.1016%2fS0140-1963%2805%2980021-7&partnerID=40&md5=f884b2be667cbd22c343fac7f34d242e,"Universität Hamburg, Institut für Allgemeine Botanik, Ohnhorststraße 18, Hamburg, D-22609, Germany; Botany Department, University of Cape Town, Private Bag, Rondebosch, 7700, South Africa","Struck, M., Universität Hamburg, Institut für Allgemeine Botanik, Ohnhorststraße 18, Hamburg, D-22609, Germany, Botany Department, University of Cape Town, Private Bag, Rondebosch, 7700, South Africa","Aspects of the relationships between the plants and the flower-visiting insects of the north-western Cape, South Africa, based upon a 3-year study on permanent plots, are examined. The vast majority of plant species of the study area show entomophilous pollination syndromes. Particularly noteworthy is the preponderance of large open brightly coloured blossoms, especially of Asteraceae and Mesembryanthemaceae, most of which show allophilous to melittophilous pollination syndromes. Flower-visiting records are given for more than 300 day-active insect species belonging to four orders and 41 families. From the flower-visiting records and the analysis of pollen loads of selected bee specimens it is concluded that the anthophilous insect fauna is dominated by generalist foragers. Most flower/insect associations are not exclusive and frequently overlap. © 1994 Academic Press Limited.",Anthophilous insects; Apoidea; Asteraceae; Bombyliidae; Flower visitation behaviour; Masarine wasps; Melittophily; Mesembryanthemaceae; Namaqualand broken veld; Pollen loads,Article,,Scopus,2-s2.0-0028161448
"Quinn R.M., Lawton J.H., Eversham B.C., Wood S.N.","The biogeography of scarce vascular plants in Britain with respect to habitat preference, dispersal ability and reproductive biology",1994,Biological Conservation,70,2,,149,157,,43,10.1016/0006-3207(94)90283-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028163184&doi=10.1016%2f0006-3207%2894%2990283-6&partnerID=40&md5=15cb651415c105052eac99f9fc12d9a7,"NERC Centre for Population Biology, Imperial College at Silwood Park, Ascot, Berkshire SL5 7PY, United Kingdom; Institute of Terrestrial Ecology, Monks Wood, Abbots Ripton, Cambridgeshire, UK, PE17 2LS","Quinn, R.M., NERC Centre for Population Biology, Imperial College at Silwood Park, Ascot, Berkshire SL5 7PY, United Kingdom, Institute of Terrestrial Ecology, Monks Wood, Abbots Ripton, Cambridgeshire, UK, PE17 2LS; Lawton, J.H., NERC Centre for Population Biology, Imperial College at Silwood Park, Ascot, Berkshire SL5 7PY, United Kingdom; Eversham, B.C., Institute of Terrestrial Ecology, Monks Wood, Abbots Ripton, Cambridgeshire, UK, PE17 2LS; Wood, S.N., NERC Centre for Population Biology, Imperial College at Silwood Park, Ascot, Berkshire SL5 7PY, United Kingdom","We investigated the effect of five plant and habitat characteristics on the national distribution of scarce British plants defined as those occurring in 16-50 10 × 10 km squares ('loci'). In all 139 species considered, loci were more aggregated than expected by chance. Habitat, dispersal ability and pollination type were significantly correlated with pattern of locus distribution. Seed size and life history were unrelated to the degree of aggregation of loci. The most important result from a conservation perspective is the tendency for plants with poor dispersal ability to have more aggregated distributions (i.e. they have loci closer together) than plants with good dispersal ability. One implication of this result may be that re-introduction or translocation could be useful techniques for supplementing natural dispersal in the management of such species. © 1994.",life history; pollination; population aggregation; rarity; seed size,Article,,Scopus,2-s2.0-0028163184
Kelly D.,The evolutionary ecology of mast seeding,1994,Trends in Ecology and Evolution,9,12,,465,470,,559,10.1016/0169-5347(94)90310-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028165061&doi=10.1016%2f0169-5347%2894%2990310-7&partnerID=40&md5=fb90f8ef6d238ce70c65d9b3f32bc311,"Dave Kelly is in Plant and Microbial Sciences, University of Canterbury, Christchurch, New Zealand","Kelly, D., Dave Kelly is in Plant and Microbial Sciences, University of Canterbury, Christchurch, New Zealand","The past seven years have seen a revolution in understanding the causes of mast seeding In perennial plants. Before 1987, the two main theories were resource matching (i.e. plants vary their reproductive output to match variable resources) and predator satiation (i.e. losses to predators are reduced by varying the seed crop). Today, resource matching is restricted to a proximate role, and predator satiation is only one of many theories for the ultimate advantage of masting. Wind pollination, prediction of favourable years for seedling establishment, animal pollination, animal dispersal of fruits, high accessory costs of reproduction and large seed size have all been advanced as possible causes of masting. Of these, wind pollination, predator satiation and environmental prediction are important in a number of species, but the other theories have less support. In future, Important advances seem likely from quantifying synchrony within a population, and examining species with very constant reproduction between years. © 1994.",,Article,,Scopus,2-s2.0-0028165061
Longo S.,The role of beekeeping within agrarian and natural ecosystems,1994,Ethology Ecology and Evolution,6,,,5,9,,1,10.1080/03949370.1994.10721965,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1042275685&doi=10.1080%2f03949370.1994.10721965&partnerID=40&md5=dd631d1acd3db031ccca835ed56dd057,"Istituto di Difesa delle Piante, Facolta di Agraria, Universita di Reggio Calabria, Piazza S. Francesco di Sales 2, Gallina, Reggio Calabria, 89061, Italy","Longo, S., Istituto di Difesa delle Piante, Facolta di Agraria, Universita di Reggio Calabria, Piazza S. Francesco di Sales 2, Gallina, Reggio Calabria, 89061, Italy","The role played by beekeeping within agrarian and natural ecosystems is analyzed, in relation to honey production and, above all, to bees as pollinators. In natural ecosystems, pollinating insects belonging to Lepidoptera, Cole-optera, Diptera and Hymenoptera carry out pollen transport in a great number of plants, belonging to several families (Liliaceae, Cruciferae, Rosaceae, Legumino-sae, Compositae, etc.)- In particular, the spread of Leguminosae, which is helped by wild Apoidea and by Apis mellifera L., creates a symbiosis between these plants and nitrogen-fixing bacteria, with a consequent increase in soil fertility. Agrarian ecosystems are extremely unfavourable to wild pollinators, due to crop specialization and the consequent biotic simplification. Pollination is ensured, both in self-sterile and self-fertile plants, by honey-bees, which may be easily bred and subsequently transported. This leads to an appreciable increase in production, which is roughly estimated in Italy to be of about 2,000 billion lire. By contrast, honey and all the other beekeeping products (wax, pollen, royal jelly, propolis), though representing the economic basis of apiarian farms, give a total profit of about 30 billion lire. © 1994 Taylor & Francis Group, LLC.",Biotic pollination; Entomogamous cultivated species; Honeybee; Melliferous flora,Article,,Scopus,2-s2.0-1042275685
Bawa K.S.,"Pollinators of tropical dioecious angiosperms: A reassessment? No, not yet",1994,American Journal of Botany,81,4,,456,460,,40,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028105454&partnerID=40&md5=c3fc3282e675a001a3bb21b3d0984166,"Univ.MA, Boston,MA 02125, United States","Bawa, K.S., Univ.MA, Boston,MA 02125, United States",[No abstract available],,Article,,Scopus,2-s2.0-0028105454
"Naumann K., Winston M.L., Slessor K.N., Smirle M.J.",Synthetic honey bee (Hymenoptera: Apidae) queen mandibular gland pheromone applications affect pear and sweet cherry pollination,1994,Journal of Economic Entomology,87,6,,1595,1599,,7,10.1093/jee/87.6.1595,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028312432&doi=10.1093%2fjee%2f87.6.1595&partnerID=40&md5=73578905f1f891fa623a447991e7acc3,"Phero Tech Inc., 7572 Progress Way,Delta V4G 1E9, Canada","Naumann, K., Phero Tech Inc., 7572 Progress Way,Delta V4G 1E9, Canada; Winston, M.L., Phero Tech Inc., 7572 Progress Way,Delta V4G 1E9, Canada; Slessor, K.N., Phero Tech Inc., 7572 Progress Way,Delta V4G 1E9, Canada; Smirle, M.J., Phero Tech Inc., 7572 Progress Way,Delta V4G 1E9, Canada",[No abstract available],,Article,,Scopus,2-s2.0-0028312432
"Label P., Imbault N., Villar M.","ELISA quantitation and GC-MS identification of abscisic acid in stigma, ovary and pedicel of pollinated poplar flowers (Populus nigra L.)",1994,Tree Physiology,14,5,,521,530,,9,10.1093/treephys/14.5.521,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028005196&doi=10.1093%2ftreephys%2f14.5.521&partnerID=40&md5=c678efa86673074266f1ee272c498e64,"INRA,Stn Ameliorat.Arbres For., Ave Pomme Pin,45160 Ardon, France","Label, P., INRA,Stn Ameliorat.Arbres For., Ave Pomme Pin,45160 Ardon, France; Imbault, N., INRA,Stn Ameliorat.Arbres For., Ave Pomme Pin,45160 Ardon, France; Villar, M., INRA,Stn Ameliorat.Arbres For., Ave Pomme Pin,45160 Ardon, France",[No abstract available],,Article,,Scopus,2-s2.0-0028005196
"Johnson S.D., Steiner K.E.",Efficient pollination of the mass-flowering Cape orchid Disa obtusa Lindl. (Orchidaceae) by Bibio turneri Edwards (Diptera: Bibionidae),1994,African Entomology,2,1,,64,66,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028155740&partnerID=40&md5=f728ee1e728666356c57458f618a20a9,"Univ.Cape Town,Dept Bot., Rondebosch 7700, South Africa","Johnson, S.D., Univ.Cape Town,Dept Bot., Rondebosch 7700, South Africa; Steiner, K.E., Univ.Cape Town,Dept Bot., Rondebosch 7700, South Africa",[No abstract available],,Article,,Scopus,2-s2.0-0028155740
"Yamamoto I., Duich J.M.",Electrophoretic identification of cross-pollinated bentgrass species and cultivars,1994,Crop Science,34,3,,792,798,,15,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027995806&partnerID=40&md5=16119d4e7c368650952dc0da8c41f02d,"PA SU,Dept Agron., University Park,PA 16802, United States","Yamamoto, I., PA SU,Dept Agron., University Park,PA 16802, United States; Duich, J.M., PA SU,Dept Agron., University Park,PA 16802, United States",[No abstract available],,Article,,Scopus,2-s2.0-0027995806
"Belmonte E., Cardemil L., Arroyo M.T.K.","Floral nectary structure and nectar composition in Eccremocarpus scaber (Bignoniaceae), a hummingbird-pollinated plant of central Chile",1994,American Journal of Botany,81,4,,493,503,,32,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028003389&partnerID=40&md5=f9d8ce4b2c1ca5e16ef51f4128303488,"Univ.Chile,Dept Biol., Casilla 653,Santiago, Chile","Belmonte, E., Univ.Chile,Dept Biol., Casilla 653,Santiago, Chile; Cardemil, L., Univ.Chile,Dept Biol., Casilla 653,Santiago, Chile; Arroyo, M.T.K., Univ.Chile,Dept Biol., Casilla 653,Santiago, Chile",[No abstract available],,Article,,Scopus,2-s2.0-0028003389
"Havey M.J., Bark O.H.",Molecular confirmation that sterile cytoplasm has been introduced into open-pollinated Grano onion cultivars,1994,Journal of the American Society for Horticultural Science,119,1,,90,93,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028038717&partnerID=40&md5=8928b2899354766a399223a86fb1af60,"USDA,ARS,Univ.WI,Dept Hort., Madison,WI 53706, United States","Havey, M.J., USDA,ARS,Univ.WI,Dept Hort., Madison,WI 53706, United States; Bark, O.H., USDA,ARS,Univ.WI,Dept Hort., Madison,WI 53706, United States",[No abstract available],,Article,,Scopus,2-s2.0-0028038717
"Maria F.C.S.S., de Luis Villota P., Tortosa Tortola M.E.",Palynological study of the pollen grain of Vitis vinifera L. cultivars. Some aspects of sculpturing and pollination,1994,Vitis,33,2,,57,61,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028119830&partnerID=40&md5=cb30df520e545f74fc8fd4b7ff2b1230,"Univ.Politecn.Madrid,Esc.Tecn.Super.Ingen.Agron., 28040 Madrid, Spain","Maria, F.C.S.S., Univ.Politecn.Madrid,Esc.Tecn.Super.Ingen.Agron., 28040 Madrid, Spain; de Luis Villota, P., Univ.Politecn.Madrid,Esc.Tecn.Super.Ingen.Agron., 28040 Madrid, Spain; Tortosa Tortola, M.E., Univ.Politecn.Madrid,Esc.Tecn.Super.Ingen.Agron., 28040 Madrid, Spain",[No abstract available],,Article,,Scopus,2-s2.0-0028119830
"BERNARDELLO L., GALETTO L., RODRIGUEZ I.G.","Reproductive biology, variability of nectar features and pollination of Combretum fruticosum (Combretaceae) in Argentina",1994,Botanical Journal of the Linnean Society,114,3,,293,308,,41,10.1111/j.1095-8339.1994.tb01938.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028119392&doi=10.1111%2fj.1095-8339.1994.tb01938.x&partnerID=40&md5=e9f2cf22f722415ce7e53961add1cf3f,"Institute Multidisciplinario de Biologia Vegetal, Casilla de Correo 495, Cordoba, 5000, Argentina","BERNARDELLO, L., Institute Multidisciplinario de Biologia Vegetal, Casilla de Correo 495, Cordoba, 5000, Argentina; GALETTO, L., Institute Multidisciplinario de Biologia Vegetal, Casilla de Correo 495, Cordoba, 5000, Argentina; RODRIGUEZ, I.G., Institute Multidisciplinario de Biologia Vegetal, Casilla de Correo 495, Cordoba, 5000, Argentina","Flower morphology, nectary structure, nectar features (chemical composition, secretion pattern, standing crop, removal effects) and flower visitors are analysed in an Argentinian population ofCombretum fruticosum. The variability of these data was examined throughout the flower lifetime. Nectar is hexose dominant. Its chemical composition and concentration are constant for all flowering stageS. Nectar volume varies as a function of flower age due to a combination of nectar secretion, cessation and resorption periods. The overall sugar production is decreased by nectar removal. The plant is self?incompatible and xenogamouS. Only 16.2% of the flowers set seedS. Inflorescences with green flowers were exclusively visited by two hummingbird and three perching bird species which transfer the pollen. A clear link was observed among nectar production pattern, standing crop of nectar, and visitors' behaviour. Copyright © 1994, Wiley Blackwell. All rights reserved",breeding system; nectar removal; nectar secretion pattern; nectary structure; standing crop,Article,,Scopus,2-s2.0-0028119392
"Owens J.N., Morris S.J., Catalano G.L.",How the pollination mechanism and prezygotic and postzygotic events affect seed production in Larix occidentalis,1994,Canadian Journal of Forest Research,24,5,,917,927,,30,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027962904&partnerID=40&md5=2cf726872cc62ee6c9fb58fa02600b91,"Univ.Victoria,Grad.Ctr For.Biol., Victoria V8W 2Y2, Canada","Owens, J.N., Univ.Victoria,Grad.Ctr For.Biol., Victoria V8W 2Y2, Canada; Morris, S.J., Univ.Victoria,Grad.Ctr For.Biol., Victoria V8W 2Y2, Canada; Catalano, G.L., Univ.Victoria,Grad.Ctr For.Biol., Victoria V8W 2Y2, Canada",[No abstract available],,Article,,Scopus,2-s2.0-0027962904
Krieg P.,"Queen substitutes for small pollination colonies of the honey bee, Apis mellifera (Hymenoptera: Apidae)",1994,EUR.J.ENTOMOL.,91,2,,205,212,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028594408&partnerID=40&md5=947f016ce8ccd1e429dbd325b08ecd00,"Apicult.Res.Inst.,Stn Prostejov, Vodni 31,79694 Prostejov, Czech Republic","Krieg, P., Apicult.Res.Inst.,Stn Prostejov, Vodni 31,79694 Prostejov, Czech Republic",[No abstract available],,Article,,Scopus,2-s2.0-0028594408
"Gonzalez M.V., Coque M., Herrero M.",Pollinator selection in kiwifruit (Actinidia deliciosa),1994,Journal of Horticultural Science,69,4,,697,702,,12,10.1080/14620316.1994.11516502,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027975931&doi=10.1080%2f14620316.1994.11516502&partnerID=40&md5=009843ca7734150d9b67c5914bc22cb8,"Inst.Experiment.& Promoc.Agr., 33300 Villaviciosa,Asturias, Spain","Gonzalez, M.V., Inst.Experiment.& Promoc.Agr., 33300 Villaviciosa,Asturias, Spain; Coque, M., Inst.Experiment.& Promoc.Agr., 33300 Villaviciosa,Asturias, Spain; Herrero, M., Inst.Experiment.& Promoc.Agr., 33300 Villaviciosa,Asturias, Spain",[No abstract available],,Article,,Scopus,2-s2.0-0027975931
De Ruijter A.,ICPBR News: A pollination biology database,1994,Bee World,75,2,,92,93,,,10.1080/0005772X.1994.11099207.6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948622063&doi=10.1080%2f0005772X.1994.11099207.6&partnerID=40&md5=5f63dd3d490ae713157f1ec1133462cb,"Research Centre for Insect Pollination and Beekeeping, Ambrosiushoeve, Ambrosiusweg 1, Hilvarenbeek, NV, 5081, Netherlands","De Ruijter, A., Research Centre for Insect Pollination and Beekeeping, Ambrosiushoeve, Ambrosiusweg 1, Hilvarenbeek, NV, 5081, Netherlands",[No abstract available],,Article,,Scopus,2-s2.0-84948622063
