Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Massol F., Cheptou P.-O.",Evolutionary syndromes linking dispersal and mating system: The effect of autocorrelation in pollination conditions,2011,Evolution,65,2,,591,598,,23,10.1111/j.1558-5646.2010.01134.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251499708&doi=10.1111%2fj.1558-5646.2010.01134.x&partnerID=40&md5=de94dc758fd3f00b1c72974b5f3602a1,"CEMAGREF - UR HYAX, 3275, route de Cézanne - Le Tholonet, CS 40061, 13182 Aix-en-Provence cedex 5, France; University of Texas at Austin, Section of Integrative Biology, Austin, TX 78712, United States; UMR 5175 CEFE - Centre d'Ecologie Fonctionnelle et Evolutive (CNRS), 1919 Route de Mende, F-34293 Montpellier Cedex 05, France","Massol, F., CEMAGREF - UR HYAX, 3275, route de Cézanne - Le Tholonet, CS 40061, 13182 Aix-en-Provence cedex 5, France, University of Texas at Austin, Section of Integrative Biology, Austin, TX 78712, United States; Cheptou, P.-O., UMR 5175 CEFE - Centre d'Ecologie Fonctionnelle et Evolutive (CNRS), 1919 Route de Mende, F-34293 Montpellier Cedex 05, France","Self-fertilization is classically thought to be associated with propagule dispersal because self-fertilization is a boon to colonizers entering environments devoid of pollinators or potential mates. Yet, it has been theoretically shown that random fluctuations in pollination conditions select for the opposite association of traits. In nature, however, various ecological factors may deviate from random variations, and thus create temporal correlation in pollination conditions. Here, we develop a model to assess the effects of pollination condition autocorrelation on the joint evolution of dispersal and self-fertilization. Basically, two syndromes are found: dispersing outcrossers and nondispersing (partial) selfers. Importantly, (1) selfers are never associated with dispersal, whereas complete outcrossers are, and (2) the disperser/outcrosser syndrome is favored (resp. disfavored) by negative (resp. positive) autocorrelation in pollination conditions. Our results suggest that observed dispersal/mating system syndromes may depend heavily on the regime of pollination condition fluctuations. We also point out potential negative evolutionary effects of anthropic management of the environment on outcrossing species. © 2010 The Author(s). Evolution© 2010 The Society for the Study of Evolution.",Adaptive dynamics; Evolutionarily stable strategy; Joint evolution; Metapopulation; Self-fertilization,Article,,Scopus,2-s2.0-79251499708
"Friedman J., Barrett S.C.H.",The evolution of ovule number and flower size in wind-pollinated plants,2011,American Naturalist,177,2,,246,257,,17,10.1086/657954,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79751520904&doi=10.1086%2f657954&partnerID=40&md5=9c8441d7d77cc41f373b58a02e6b69c2,"Department of Ecology and Evolutionary Biology, University of Toronto, 25 Willcocks Street, Toronto, ON M5S 3B2, Canada; Department of Biology, Duke University, Durham, NC 27708, United States","Friedman, J., Department of Ecology and Evolutionary Biology, University of Toronto, 25 Willcocks Street, Toronto, ON M5S 3B2, Canada; Barrett, S.C.H., Department of Biology, Duke University, Durham, NC 27708, United States","In angiosperms, ovules are ""packaged"" within individual flowers, and an optimal strategy should occur depending on pollination and resource conditions. In animal-pollinated species, wide variation in ovule number per flower occurs, and this contrasts with wind-pollinated plants, where most species possess uniovulate flowers. This pattern is usually explained as an adaptive response to low pollen receipt in wind-pollinated species. Here, we develop a phenotypic model for the evolution of ovule number per flower that incorporates the aerodynamics of pollen capture and a fixed resource pool for provisioning of flowers, ovules, and seeds. Our results challenge the prevailing explanation for the association between uniovulate flowers and wind pollination. We demonstrate that when flowers are small and inexpensive, as they are in wind-pollinated species, ovule number should be minimized and lower than the average number of pollen tubes per style, even under stochastic pollination and fertilization regimes. The model predicts that plants benefit from producing many small inexpensive flowers, even though some flowers capture too few pollen grains to fertilize their ovules. Wind-pollinated plants with numerous flowers distributed throughout the inflorescence, each with a single ovule or a few ovules, sample more of the airstream, and this should maximize pollen capture and seed production. © 2011 by The University of Chicago.",Flower size; Ovule number; Pollen limitation; Pollen-capture efficiency; Resource allocation; Wind pollination,Article,,Scopus,2-s2.0-79751520904
"Wise M.J., Vu J.V., Carr D.E.",Potential ecological constraints on the evolution of gynodioecy in Mimulus guttatus: Relative fecundity and pollinator behavior in a mixed-sex population,2011,International Journal of Plant Sciences,172,2,,199,210,,6,10.1086/657677,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951523162&doi=10.1086%2f657677&partnerID=40&md5=6f12c2a41f3c55a22f7fbac9a02dd259,"Blandy Experimental Farm, 400 Blandy Farm Lane, Boyce, VA 22620, United States; Department of Biology, University of Virginia, Charlottesville, VA 22904, United States; Biology Department, Roanoke College, 221 College Lane, Salem, VA 24153, United States","Wise, M.J., Blandy Experimental Farm, 400 Blandy Farm Lane, Boyce, VA 22620, United States, Biology Department, Roanoke College, 221 College Lane, Salem, VA 24153, United States; Vu, J.V., Department of Biology, University of Virginia, Charlottesville, VA 22904, United States; Carr, D.E., Blandy Experimental Farm, 400 Blandy Farm Lane, Boyce, VA 22620, United States","Although plant breeding systems are evolutionarily labile, a shift from one system to another can involve formidable ecological obstacles. In order for gynodioecy to evolve from hermaphroditism, the carriers of a male-sterility mutation (i.e., females) must overcome two major hurdles: females must attract pollinators without offering pollen as a reward, and they must produce enough seeds to compensate for the loss of reproduction through the paternal route. We investigated the relative performance of female and hermaphroditic plants in a greenhouse study of Mimulus guttatus originating from a largely hermaphroditic population. Females had larger floral displays than did hermaphrodites, with 5% wider corollas and 34% more flowers open at one time. They also produced 22% more flowers over a lifetime and 25% more ovules per ovary than hermaphrodites, giving females 1.53 times more maternal reproductive potential. In a related experiment, bumblebees visited female plants just as frequently as hermaphroditic plants, even though the females offered no pollen reward. Although the relative advantages enjoyed by females may be insufficient to overcome the obstacles for the evolution of stable gynodioecy, they might be strong enough to explain the maintenance of genetic variation for male-sterility alleles often observed in natural populations of M. guttatus. © 2011 by The University of Chicago. All rights reserved.",Breeding system; Floral display; Flower size; Male sterility; Monkeyflower; Ovule production,Article,,Scopus,2-s2.0-79951523162
"Ferrero V., Castro S., Sánchez J.M., Navarro L.","Stigma-anther reciprocity, pollinators, and pollen transfer efficiency in populations of heterostylous species of Lithodora and Glandora (Boraginaceae)",2011,Plant Systematics and Evolution,291,3,,267,276,,24,10.1007/s00606-010-0387-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951511306&doi=10.1007%2fs00606-010-0387-x&partnerID=40&md5=9aaf194868d9821735bd159a0d1b27d3,"Centre for Functional Ecology and Department of Life Sciences, Faculty of Sciences and Technology, University of Coimbra, Calçada Martins de Freitas, PO Box 3046, 3001-401 Coimbra, Portugal; Department of Plant Biology and Soil Sciences, Faculty of Biology, University of Vigo, As Lagoas-Marcosende, 36310 Vigo, Spain","Ferrero, V., Centre for Functional Ecology and Department of Life Sciences, Faculty of Sciences and Technology, University of Coimbra, Calçada Martins de Freitas, PO Box 3046, 3001-401 Coimbra, Portugal, Department of Plant Biology and Soil Sciences, Faculty of Biology, University of Vigo, As Lagoas-Marcosende, 36310 Vigo, Spain; Castro, S., Centre for Functional Ecology and Department of Life Sciences, Faculty of Sciences and Technology, University of Coimbra, Calçada Martins de Freitas, PO Box 3046, 3001-401 Coimbra, Portugal; Sánchez, J.M., Department of Plant Biology and Soil Sciences, Faculty of Biology, University of Vigo, As Lagoas-Marcosende, 36310 Vigo, Spain; Navarro, L., Department of Plant Biology and Soil Sciences, Faculty of Biology, University of Vigo, As Lagoas-Marcosende, 36310 Vigo, Spain","According to Darwin, the reciprocal position of sexual whorls in heterostylous plants enhances disassortative pollen transfer between different floral morphs. It is believed that greater reciprocity between morphs will promote more efficient transfer of pollen. Additionally, efficient pollination will act as a selective force in achieving greater reciprocity between floral morphs. In this study we test whether variation in reciprocity of sexual organs between morphs is related to the efficiency of pollinators in transferring pollen between them. To do this, we first describe the pollinator's array in several populations of species of the genus formerly known as Lithodora, which have different types of stylar polymorphism and degrees of reciprocity, and determine their abundance, plant visitation rate, number of flowers visited per plant and handling time in the population. We estimate the efficiency of the pollinator arrays by use of an approximation based on qualitative (location of pollen loads on different areas of insect bodies) and quantitative (plant visitation rate) measurements. Our results show a correlation between the degree of reciprocity and the efficiency of pollinators associated with the populations. These observations suggest that pollinators are a possible selective force driving the evolution of heterostyly. © 2010 Springer-Verlag.",Darwin; Disassortative mating; Heterostyly; Stylar polymorphism,Article,,Scopus,2-s2.0-79951511306
"Nisar M., Hussain S., Nausheen, Khan N., Siddiqui M.F.",Chemical composition of open pollinated and hybird popullation of sunflower (Helianthus annuus L.),2011,Pakistan Journal of Botany,43,1,,157,163,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952228336&partnerID=40&md5=d6789a4ba6d1f6eac91ce300cb62b8a0,"Department of Biotechnology/ Botany, University of Malakand, Khyber Pakhtunkhwa, Pakistan; Department of Botany Federal Urdu University of Arts, Science and Technology, Karachi, Pakistan","Nisar, M., Department of Biotechnology/ Botany, University of Malakand, Khyber Pakhtunkhwa, Pakistan; Hussain, S., Department of Biotechnology/ Botany, University of Malakand, Khyber Pakhtunkhwa, Pakistan; Nausheen, Department of Biotechnology/ Botany, University of Malakand, Khyber Pakhtunkhwa, Pakistan; Khan, N., Department of Botany Federal Urdu University of Arts, Science and Technology, Karachi, Pakistan; Siddiqui, M.F., Department of Botany Federal Urdu University of Arts, Science and Technology, Karachi, Pakistan","Sunflower is the world fourth most important sources of edible oil. A lot of work has been done for varietals improvement through conventional breeding in Pakistan. Sunflower is the cash crop and is easily adapted to many region of Pakistan, genetic and agronomical improvement was needed so that economically valuable crop could be harvested. In the present work, 16 cultivars (open pollinated population ""OPP"" and hybrid population ""HP"" eight each) of sunflower was evaluated. The study was aimed at evaluating the mineral composition, estimation of moisture contents, measuring electrical conductivity and 100 seeds weight. The mineral composition was fractionated though Atomic Absorption Spectrometer, which indicate that Zn+2 was 8.54 and 9.35%; Cu+2 0.5 and 0.02%; Mn+2 3.48 and 9.72%; Co+2 18.67 and 16.81%; Mg+2 68.27 and 83.53%; Fe+3 4.32 and 4.35% were estimated in HP and OPP respectively. Similarly, moisture contents 6.26 and 6.78%, and 1000-seeds weight 510.8 and 598g were calculated in the HP and OPP respectively. In comparative picture the mineral concentration, moisture contents and 100 seeds weight in open pollinated population were high as compared to hybrid. A total of 11.7 % genetic diversity was observed in mineral composition of both the populations. The EC was high in HP ranging from 70. 85-137.8, while comparatively low in OPP ranged 46.81 - 120.18.",,Article,,Scopus,2-s2.0-79952228336
"Polat T., Özer H., Öztürk E.",Responses of hybrid and open pollinated sunflowers (Helianthus annuus L.) to defoliation,2011,Australian Journal of Crop Science,5,2,,132,137,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952124582&partnerID=40&md5=5f81c2841e2efd248a23f82dbea6c493,"Department of Field Crops, Faculty of Agriculture, Atatürk University, 25240 Erzurum, Turkey","Polat, T., Department of Field Crops, Faculty of Agriculture, Atatürk University, 25240 Erzurum, Turkey; Özer, H., Department of Field Crops, Faculty of Agriculture, Atatürk University, 25240 Erzurum, Turkey; Öztürk, E., Department of Field Crops, Faculty of Agriculture, Atatürk University, 25240 Erzurum, Turkey","Leaf losses caused by different biotic and abiotic factors may considerably affect the yield and yield components of sunflower. A better understanding of the effects of defoliation on sunflower would improve the ability of farmers and crop insurance adjusters to evaluate the economic impact of leaf losses to sunflower. The objective of this study was to investigate the effects of defoliation applications on hybrid and open pollinated sunflower cultivars grown during the growing seasons of 2000 and 2001. The study assessed two sunflower cultivars (P64A52 and GK-70), three growth stages (R1, R3 and R5) and five defoliation levels (0, 25, 50, 75, and 100%). Significant differences among cultivars were observed for all characters except for days to maturity, with hybrid cultivar having greater sensitivity. Growth stages significantly affected days to maturity, seed filling percentage, the ratio of dehulled/hulled seed weight, and seed yield. When compared to cultivar and growth stages, the effect of defoliation applications was more pronounced. All agronomic characters were adversely influenced by increased levels of defoliation. Hundred percent defoliation reduced oil content by 26.3% and seed yield by 89% compared to the non-defoliated plots. Low levels of defoliation during the early reproductive growth stages (R1 and R3) did not result in a significant reduction in yield. The findings of the study showed that the extent of yield losses was related to the levels of defoliation.",Defoliation; Growth stage; Hail damage; Leaf loss; Seed yield; Sunflower,Article,,Scopus,2-s2.0-79952124582
"Johnson K.A., McQuillan P.B., Kirkpatrick J.B.","Nocturnal mammals, diurnal lizards, and the pollination ecology of the cryptic flowering Acrotriche serrulata (Ericaceae)",2011,International Journal of Plant Sciences,172,2,,173,182,,5,10.1086/657280,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951520395&doi=10.1086%2f657280&partnerID=40&md5=92e5abe30b29841e549373f28e17c9d2,"School of Geography and Environmental Studies, University of Tasmania, Private Bag 78, Hobart, TAS 7001, Australia","Johnson, K.A., School of Geography and Environmental Studies, University of Tasmania, Private Bag 78, Hobart, TAS 7001, Australia; McQuillan, P.B., School of Geography and Environmental Studies, University of Tasmania, Private Bag 78, Hobart, TAS 7001, Australia; Kirkpatrick, J.B., School of Geography and Environmental Studies, University of Tasmania, Private Bag 78, Hobart, TAS 7001, Australia","Acrotriche serrulata exhibits a complex and uncommon form of flowering. It starts with a male-phase flower that shows secondary pollen presentation on the perianth and follows with a female phase after the corolla is removed or abscissed. We examined the potential for insects, lizards, and mammals to act as pollinators. Observations and experiments on breeding system, phenology, floral scent, flower visitors, and lizard feeding were undertaken in southern Australia. Acrotriche serrulata sets little fruit by autonomous selfing but readily sets fruit after facilitated geitonogamy and xenogamy. Flower anthesis is diurnal and nocturnal. The nectar profile includes acetaldehyde, ethanol, and ethyl acetate. The nocturnal mammals Trichosurus vulpecula and the introduced Rattus rattus were the only visitors observed to actively forage on the flowers. In contrast, the skinks Egernia whitii, Niveoscincus ocellatus, and Niveoscincus metallicus routinely passed flowers full of nectar and foraged only on those presented during feeding observations. Insects visited the flowers but did not behave as pollinators. Acrotriche serrulata is likely to be pollinated by nocturnal mammals attracted to its flowers by scent. Effective pollinators appear to be rare over some of its range. This may have implications for the long-term reproductive success and conservation of A. serrulata. © 2011 by The University of Chicago. All rights reserved.",Australia; Egernia whitii; Niveoscincus; Rattus rattus; Secondary pollen presentation; Trichosurus vulpecula,Article,,Scopus,2-s2.0-79951520395
"Cruaud A., Jabbour-Zahab R., Genson G., Couloux A., Yan-Qiong P., Da Rong Y., Ubaidillah R., Pereira R.A.S., Kjellberg F., Van Noort S., Kerdelhué C., Rasplus J.-Y.",Out of Australia and back again: The world-wide historical biogeography of non-pollinating fig wasps (Hymenoptera: Sycophaginae),2011,Journal of Biogeography,38,2,,209,225,,38,10.1111/j.1365-2699.2010.02429.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751542813&doi=10.1111%2fj.1365-2699.2010.02429.x&partnerID=40&md5=3fccdef24ed031a859acaf9690bfcc71,"INRA-UMR Centre de Biologie et de Gestion des Populations, CBGP, (INRA/IRD/CIRAD/Montpellier SupAgro), Campus International de Baillarguet, CS 30016. 34988 Montferrier-sur Lez, France; Génoscope, Centre National de Séquençage, 2 Rue Gaston Crémieux, F-91057 Evry, France; Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, 88 Xuefu Road, 650223 Kunming, Yunnan, China; Entomology Laboratory, Zoology Division (Museum Zoologicum Bogoriense), Center Research for Biology, LIPI, Gedung Widyasatwaloka Jl. Raya Jakarta, Bogor Km 46, Cobinong 16911, Bogor, Indonesia; Depto de Biologia/FFCLRP-USP, Av. Bandeirantes, 3900, 14040-901 - Ribeirão Preto, SP, Brazil; CNRS, UMR Centre d'Ecologie Fonctionnelle et Evolutive, CEFE, 1919 Route de Mende, 34293 Montpellier Cedex 5, France; Natural History Division, South African Museum, Iziko Museums of Cape Town, PO Box 61, Cape Town 8000, South Africa; Department of Zoology, University of Cape Town, Private Bag, Rondebosch, 7701, South Africa; INRA, UMR BioGeCo., 69 Route d'Arcachon, F-33612 Cestas Cedex, France","Cruaud, A., INRA-UMR Centre de Biologie et de Gestion des Populations, CBGP, (INRA/IRD/CIRAD/Montpellier SupAgro), Campus International de Baillarguet, CS 30016. 34988 Montferrier-sur Lez, France; Jabbour-Zahab, R., INRA-UMR Centre de Biologie et de Gestion des Populations, CBGP, (INRA/IRD/CIRAD/Montpellier SupAgro), Campus International de Baillarguet, CS 30016. 34988 Montferrier-sur Lez, France; Genson, G., INRA-UMR Centre de Biologie et de Gestion des Populations, CBGP, (INRA/IRD/CIRAD/Montpellier SupAgro), Campus International de Baillarguet, CS 30016. 34988 Montferrier-sur Lez, France; Couloux, A., Génoscope, Centre National de Séquençage, 2 Rue Gaston Crémieux, F-91057 Evry, France; Yan-Qiong, P., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, 88 Xuefu Road, 650223 Kunming, Yunnan, China; Da Rong, Y., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, 88 Xuefu Road, 650223 Kunming, Yunnan, China; Ubaidillah, R., Entomology Laboratory, Zoology Division (Museum Zoologicum Bogoriense), Center Research for Biology, LIPI, Gedung Widyasatwaloka Jl. Raya Jakarta, Bogor Km 46, Cobinong 16911, Bogor, Indonesia; Pereira, R.A.S., Depto de Biologia/FFCLRP-USP, Av. Bandeirantes, 3900, 14040-901 - Ribeirão Preto, SP, Brazil; Kjellberg, F., CNRS, UMR Centre d'Ecologie Fonctionnelle et Evolutive, CEFE, 1919 Route de Mende, 34293 Montpellier Cedex 5, France; Van Noort, S., Natural History Division, South African Museum, Iziko Museums of Cape Town, PO Box 61, Cape Town 8000, South Africa, Department of Zoology, University of Cape Town, Private Bag, Rondebosch, 7701, South Africa; Kerdelhué, C., INRA, UMR BioGeCo., 69 Route d'Arcachon, F-33612 Cestas Cedex, France; Rasplus, J.-Y., INRA-UMR Centre de Biologie et de Gestion des Populations, CBGP, (INRA/IRD/CIRAD/Montpellier SupAgro), Campus International de Baillarguet, CS 30016. 34988 Montferrier-sur Lez, France","Aim Figs (Ficus, Moraceae) are exploited by rich communities of often host-specific phytophagous wasps. Among them, gall-inducing Sycophaginae (Hymenoptera, Chalcidoidea) may share a common history with Ficus and their mutualistic pollinators (Agaonidae). We investigate here, for the first time, the phylogeny and biogeographical history of Sycophaginae and compare the timing of radiation and dispersion of major clades with available data on Ficus and fig pollinators. Reconstructing the history of their host colonization and association over space and time is central to understanding how fig wasp communities were assembled.Location World-wide.Methods Maximum likelihood and Bayesian analyses were conducted on 4267 bp of mitochondrial and nuclear DNA to produce a phylogeny of all genera of Sycophaginae. Two relaxed clock methods with or without rate autocorrelation were used for date estimation. Analyses of ancestral area were also conducted to investigate the geographical origin of the Sycophaginae.Results The phylogeny is well resolved and supported. Our data suggest a post-Gondwanan origin for the Sycophaginae (50-40 Ma) and two independent out-of-Australia dispersal events to continental Asia. Given palaeoclimatic and palaeogeographic records, the following scenario appears the most likely. The ancestor of Idarnes+Apocryptophagus migrated to Greater India through the Ninetyeast Ridge (40-30 Ma). The ancestor of Anidarnes+Conidarnes dispersed later via Sundaland (25-20 Ma). Idarnes and Anidarnes subsequently reached the New World via the North Atlantic land bridges during the Late Oligocene Warming Event. Apocryptophagus reached Africa c. 20 Ma via the Arabic corridors and returned to Australasia following the expansion of Sundaland tropical forests (20-10 Ma).Main conclusions Sycophaginae probably invaded the fig microcosm in Australia c. 50-40 Ma after the origin of their host plant. Once associated with figs, they dispersed out of Australia and radiated together with their host fig and associated pollinator through the tropics. We recorded a good coincidence of timing between dispersal events of Sycophaginae and continental connections. Furthermore, fruit pigeons that disperse figs probably spread out of Australasia through the Indian Ocean via the Ninetyeast Ridge c. 38 Ma. Therefore, our study highlights the potential for combining molecular phylogenetics with multiple methods of dating of interacting groups to reconstruct the historical biogeography of plant-herbivore associations. © 2010 Blackwell Publishing Ltd.",Biogeography; Dispersal; Divergence times; Ficus; Fig wasps; Gall-inducing insects; Ninetyeast Ridge; Phylogeny,Article,,Scopus,2-s2.0-78751542813
"Selak G.V., Perica S., Ban S.G., Radunic M., Poljak M.",Reproductive success after self-pollination and cross-pollination of olive cultivars in Croatia,2011,HortScience,46,2,,186,191,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951613314&partnerID=40&md5=6e0a51a6cfa6c35b2e83ba4a21439be7,"Department of Plant Sciences, Institute for Adriatic Crops, Split 21 000, Croatia; Department of Plant Nutrition, University of Zagreb, Faculty of Agriculture, Zagreb 10 000, Croatia","Selak, G.V., Department of Plant Sciences, Institute for Adriatic Crops, Split 21 000, Croatia; Perica, S., Department of Plant Sciences, Institute for Adriatic Crops, Split 21 000, Croatia; Ban, S.G., Department of Plant Sciences, Institute for Adriatic Crops, Split 21 000, Croatia; Radunic, M., Department of Plant Sciences, Institute for Adriatic Crops, Split 21 000, Croatia; Poljak, M., Department of Plant Nutrition, University of Zagreb, Faculty of Agriculture, Zagreb 10 000, Croatia","Olive orchard productivity largely depends on the choice of planted cultivars and their pollination needs. Orchard designs in Croatia are changing because a number of valuable foreign olive cultivars, mostly Italian, have been introduced in this region in the last 30 years. The compatibility relationships of introduced cultivars with autochthonous cultivars are unknown. With the objective of studying reproductive behavior of the most important Croatian cultivars (Drobnica, Lastovka, Levantinka, and Oblica) and their cross-pollination to recently introduced Italian cultivars Leccino and Pendolino, initial and final fruit set in self-pollination versus cross-pollination and free pollination were compared during three flowering seasons. Experiments were conducted in three different orchards (Kastela, Mravince, and Brac) to identify the effect of the environment on reproductive behavior of olive cultivars. The differences of fruit set in five olive cultivars after tested pollination treatments appeared at the time of initial fruit set. Increased final fruit set under cross-pollinations was observed when compared with self-pollination for all olive cultivars in all experimental orchards. In the Mravince orchard, a positive response to cross-pollination was consistent, and fruit set increased under cross-pollination in all cultivars and years with the exception of 'Levantinka' in which no significant differences were noticed between self-pollination treatment and cross-pollination treatments in 2005. Variable self-fertility behavior from season to season was found for tested cultivars. A self-incompatibility index (ISI) higher than 0.1 was recorded for 'Levantinka' in all experimental years and, therefore, classified it as a partially self-incompatible cultivar. Self-incompatibility response was observed for 'Lastovka'. The positive response to crosspollination over self-pollination only in some experimental years classified 'Drobnica', 'Leccino', and 'Oblica' as partially self-incompatible. Results obtained from this study indicated that pollination efficiency is strictly combination-specific. The Italian cultivar, Leccino, was a successful pollen acceptor and pollenizer of most Croatian cultivars. Reciprocal high success in cross-pollination was recorded for 'Levantinka' and 'Oblica'. In the Mravince orchard, 'Lastovka', 'Leccino', and 'Oblica' were efficient pollenizers of 'Levantinka' where the simultaneous flowering period was in accordance with their crosscompatibility. 'Levantinka' was a good pollenizer for 'Lastovka' in the Mravince orchard, and both cultivars entered into the flowering period earlier than other studied cultivars, which was not the case in the other two orchards. The variations in flowering timing among orchards were a consequence of differences in environmental conditions. According to the high fruit sets recorded in 'Oblica' after pollination with 'Leccino' or 'Levantinka', an increase in tree productivity of the acceptor cultivar is expected in the presence of selected pollenizers in all olive-growing regions.",Cross-compatibility; Flowering period; Olea europaea; Self-incompatibility index; Selfincompatibility,Article,,Scopus,2-s2.0-79951613314
"Kulloli S.K., Chandore A.N., Aitawade M.M.",Nectar dynamics and pollination studies in three species of Lamiaceae,2011,Current Science,100,4,,509,516,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951990455&partnerID=40&md5=8cb235fedf40692ab011f22af1d41be4,"Plant Systematics and Evalutionary Science Division, Tropical Botanic Garden and Research Institute, Thiruvananthapuram 695 562, India; Spices Board, Govt of India, BLV Complex, Somwarpet 571 236, India; Department of Botany, Shivaji University, Kolhapur 416 004, India","Kulloli, S.K., Plant Systematics and Evalutionary Science Division, Tropical Botanic Garden and Research Institute, Thiruvananthapuram 695 562, India, Spices Board, Govt of India, BLV Complex, Somwarpet 571 236, India; Chandore, A.N., Department of Botany, Shivaji University, Kolhapur 416 004, India; Aitawade, M.M., Department of Botany, Shivaji University, Kolhapur 416 004, India","The nectar dynamics and pollination study of three species, viz. Leonotis nepetifolia (L.) R. Br., Leucas aspera (Willd.) Link and Orthosiphon thymiflorus (Roth) Sleesen were studied in their natural habitat. Little information is available on the nectar dynamics and pollinator preference of these medicinally important plants of the family Lamiaceae. There is wide array of floral foragers comprising honey bees, butterflies, flies, ants, birds and hawk moths. The nectar is dominated by sucrose-glucose and fructose in all species. Insects accounted for a majority of the visits (96%). Their nectar shows marked temporal fluctuations in volume and concentration of total sugars. These changes are interrupted in terms of removal by visitors and evaporation or condensation. Foraging behaviour of most of the insects and birds indicated that they are genuine pollen-transferring agents. However, infrequent visits by butterflies and sunbirds show that they use these plants only as a transient source of food. Honey bees accounted for ~ 66% visits in all three species and thus could be the major pollinator of these species.",Lamiaceae; Leonotis nepetifolia; Leucas aspera; Nectar; Orthosiphon thymiflorus,Article,,Scopus,2-s2.0-79951990455
"Dai C., Galloway L.F.",Do dichogamy and herkogamy reduce sexual interference in a self-incompatible species?,2011,Functional Ecology,25,1,,271,278,,16,10.1111/j.1365-2435.2010.01795.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751679514&doi=10.1111%2fj.1365-2435.2010.01795.x&partnerID=40&md5=73c065e318cb592c5144174ed62313cb,"Department of Biology, University of Virginia, Charlottesville, VA 22904-4328, United States","Dai, C., Department of Biology, University of Virginia, Charlottesville, VA 22904-4328, United States; Galloway, L.F., Department of Biology, University of Virginia, Charlottesville, VA 22904-4328, United States","1.Dichogamy and herkogamy respectively represent the temporal and spatial separation of male and female reproductive functions. They are regarded as mechanisms to avoid selfing, to promote outcrossing and, particularly in self-incompatible plants, to reduce sexual interference. However, little is known about the extent to which these mechanisms reduce sexual interference, and whether this reduction impacts fitness. 2.We studied patterns of dichogamy and herkogamy, their influence on sexual interference, and the fitness outcome in self-incompatible Passiflora incarnata. We manipulated flowers to be adichogamous or unisexual to evaluate fruit production under increased and decreased sexual interference. 3.Incomplete protandry guaranteed that almost half of the pollen could be successfully exported without interfering with the stigmas, indicating dichogamy may facilitate male pollination success. We found no difference in pollen deposition between natural and emasculated flowers, suggesting that herkogamy does not decrease self pollination. Increased herkogamy resulted in reduced pollen deposition and lower probability of setting fruits, however, a higher seed number. No difference in female fitness was detected under experimentally increased or decreased sexual interference. 4.Taken together, our results suggest that dichogamy is mostly driven by the advantage to male fitness and herkogamy is chiefly determined by female fitness. The lack of difference in female fitness under varied levels of sexual interference indicates that male function is more likely to play a role in shaping floral traits that reduce sexual interference. © 2010 The Authors. Functional Ecology © 2010 British Ecological Society.",Emasculation; Passiflora incarnata; Phenotypic manipulation; Pollen removal and deposition; Protandry; Self pollination; Style deflexion; Variation in herkogamy,Article,,Scopus,2-s2.0-78751679514
