Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
Coates D.J.,Chromosome variation and species relationships in the scale-leaved triggerplants (Stylidium section Squamosae),1982,Australian Journal of Botany,30,2,,121,130,,6,10.1071/BT9820121,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020463347&doi=10.1071%2fBT9820121&partnerID=40&md5=476786ff7022ff54e065d433476f957a,"Department of Population Biology, Research School of Biological Sciences, Australian National University, Canberra, ACT, 2601, Australia","Coates, D.J., Department of Population Biology, Research School of Biological Sciences, Australian National University, Canberra, ACT, 2601, Australia","Karyotypes for 15 of the 16 species in the scale-leaved triggerplants (Stylidium section Squamosae) are reported. Extensive changes in chromosome structure and number have occurred in association with the evolution of species in this section. Distribution patterns and ecological data demonstrate that in most cases speciation can also be associated with restriction to quite specific eco-geographic regions in the south-west of Western Australia. Parapatric or sympatric species which are known on morphological criteria to be very closely related generally have different chromosome numbers. Breeding system studies show that 10 of the 11 species investigated in the section have lethal factors which eliminate the products of self pollination, the exception being S. sp. 1 in the Stylidium caricifolium species complex. © 1982 CSIRO. All rights resereved.",,Article,,Scopus,2-s2.0-0020463347
Serlin B.S.,"On the structure of Cardiocarpus tritolopus, a cordaite seed from the lower-middle pennsylvanian of Kentucky",1982,Review of Palaeobotany and Palynology,36,03-Apr,,297,304,,3,10.1016/0034-6667(82)90024-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000828240&doi=10.1016%2f0034-6667%2882%2990024-0&partnerID=40&md5=7f8dabd73f794015aa5c83df09e008b7,"Department of Botany, The Ohio State University, Columbus, OH 43210, United States","Serlin, B.S., Department of Botany, The Ohio State University, Columbus, OH 43210, United States","A new species of Cardiocarpus Brongniart is described from the Lower-Middle Pennsylvania of Kentucky. The integument is divided into four distinct layers: a sarcotesta, sclerotesta, a layer between the sclerotesta and endotesta, and the endotesta. The most characteristic layer is the endotesta which consists of large thin-walled cells. The vascular system consists of a single strand that enters the base of the seed and extends distally to form a massive chalazal platform. From this basal strand, two lateral traces arise that extend distally through the integument (sarcotesta) in the primary plane of the seed. Stages in the development of the megagametophyte are discussed together with a characterization of post-pollination ovule enlargement. © 1982.",,Article,,Scopus,2-s2.0-0000828240
Terasaka O.,Nuclear Differentiation of Male Gametophytes in Gymnosperms,1982,CYTOLOGIA,47,1,,27,46,,4,10.1508/cytologia.47.1_27,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019976713&doi=10.1508%2fcytologia.47.1_27&partnerID=40&md5=08b665090e78044e2f692839a4678a5c,"Department of Biology, Jikei University School of Medicine, Tokyo, 182, Kokuryo, Chofu, Japan","Terasaka, O., Department of Biology, Jikei University School of Medicine, Tokyo, 182, Kokuryo, Chofu, Japan","A pollen grain is a multi-cellular haploid organism. At the time of pollination,it is composed of one to several tens of cells in gymnosperms and two or three in angiosperms. In each of the developmental stages of the pollen grai n in gymnosperms, several kinds of cells, f e. microsporic, embryonal, protha1lia1, antheridial initial, tube, and rarely central and stalk cells are produced. Each of these cells has its own particular characteristics, especially, in the morphology of the nucleus. In angiosperms, the distinct nuclear differentiation is observed during the microspore division. One of daughter nuclei differentiated into a generative cell nucleus with less diffused chromatin and the other into a vegetative cell nucleus with more diffused chromatin. In a previous study, Terasaka and Tanaka (1974) reported on the microspore divisions of angiosperms. The stages at which the morphological difference between daughter nuclei first appeared varied among species. I n the present study, the behavior of nuclei in mitoses throughout the pollen grain maturation was observed in t l gymnospermous plants. © 1982, Japan Mendel Society, International Society of Cytology. All rights reserved.",,Article,,Scopus,2-s2.0-0019976713
"Goyne P.J., Hammer G.L.",Phenology of sunflower cultivars. II*. Controlled-environment studies of temperature and photoperiod effects,1982,Australian Journal of Agricultural Research,33,2,,251,261,,20,10.1071/AR9820251,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020382051&doi=10.1071%2fAR9820251&partnerID=40&md5=7c7d59ebfc2c65dc911024717961487d,"Queensland Department of Primary Industries, P.O. Box 102, Toowoomba, QLD, 4350, Australia; North Dakota State University, Fargo, ND, 58105, United States; Queensland Department of Primary Industries, G.P.O. Box 46, Brisbane, QLD, 4001, Australia","Goyne, P.J., Queensland Department of Primary Industries, P.O. Box 102, Toowoomba, QLD, 4350, Australia, North Dakota State University, Fargo, ND, 58105, United States; Hammer, G.L., Queensland Department of Primary Industries, G.P.O. Box 46, Brisbane, QLD, 4001, Australia","The effects of photoperiod and temperature on the phenology of the open-pollinated sunflower cultivar, Sunfola 68-2, the hybrid, Hysun 30, and its parents, were studied in five experiments using the CSIRO Canberra phytotron. Photoperiod and temperature influenced the number of days to first anthesis (FA) mainly during the emergence (E) to head-visible (HV) stage of growth. Leaf counts and plant height measurements supported this finding. There were major differences in the responses of the two cultivars to short photoperiods and low temperatures. The differences were removed by increasing temperature to a regimen of 27/22°C (day/night) or by increasing the photoperiod to 14 h. At low temperature, Sunfola 68-2 showed little response to photoperiods of between 10 and 14 h, whereas Hysun 30 showed a marked increase in duration of the E-HV stage for photoperiods shorter than 14 h. At photoperiods of 10 and 12 h there was a general decline in all measured attributes with increases in temperature, except the number of leaves on Sunfola 68-2 which remained relatively constant. Hysun 30 was similar to its male parent (‘R’ line) in response to photoperiod and temperature. The experiments suggest that the effects of radiation levels on sunflower phenology and photoperiod × temperature interactions in the 14-18 h photoperiod range require further investigation. © 1982 CSIRO. All Rights Reserved.",,Article,,Scopus,2-s2.0-0020382051
"Lee T.D., Bazzaz F.A.","Regulation of fruit and seed production in an annual legume, Cassia fasciculata.",1982,Ecology,63,5,,1363,1373,,124,10.2307/1938864,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020431423&doi=10.2307%2f1938864&partnerID=40&md5=941562199d1fb49e025772d2a5a003fe,"Dept of Botany, Univ of Illinois, Urbana, IL 61801, USA.","Lee, T.D., Dept of Botany, Univ of Illinois, Urbana, IL 61801, USA.; Bazzaz, F.A., Dept of Botany, Univ of Illinois, Urbana, IL 61801, USA.","Cassia fasciculata (Leguminosae) is a hermaphroditic herb of prairies, open woods and waste places in the eastern USA. Removal of competitors and addition of water to plants showed that resource levels prior to fruit filling influence plant size which, in turn, is positively related to the number of fruit matured. Manual addition of pollen to flowers in the field did not increase number of fruit matured, suggesting that fruit production was not pollinator limited. Removal of rapidly growing fruit resulted in growth and maturation of fruit that normally would not have matured; resources thus limited fruit production. In 4 populations studied, 24-70% of initiated fruit matured, 12-40% aborted or died, 3-31% were still developing at the time of plant death, and 6-12% were lost to predators. In fruit that matured, between 23% and 73% of initiated seeds reached maturity, 22-43% were aborted, and 0-49% were lost to seed predators. Seed production was thus limited by resources and seed predators. It is hypothesized that overinitiation of fruit is here an adaptive response to: 1) variation in fruit quality coupled with the ability of the plant to selectively mature high-quality fruit, or 2) unpredictability of resource levels and survival during fruit filling. The data support these hypotheses. -from Authors",,Article,,Scopus,2-s2.0-0020431423
"Jones A.T., Murant A.F., Jennings D.L., Wood G.A.","Association of raspberry bushy dwarf virus with raspberry yellows disease; reaction of Rubus species and cultivars, and the inheritance of resistance.",1982,Annals of Applied Biology,100,1,,135,147,,44,10.1111/j.1744-7348.1982.tb07200.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032070015&doi=10.1111%2fj.1744-7348.1982.tb07200.x&partnerID=40&md5=27fe7d461a3fe077c2970500eea83d45,"Scottish Crop Research Institute, Invergowrie, Dundee, Od2 Sda, United Kingdom; Plant Diseases Division, DSIR, Auckland, New Zealand","Jones, A.T., Scottish Crop Research Institute, Invergowrie, Dundee, Od2 Sda, United Kingdom; Murant, A.F., Scottish Crop Research Institute, Invergowrie, Dundee, Od2 Sda, United Kingdom; Jennings, D.L., Scottish Crop Research Institute, Invergowrie, Dundee, Od2 Sda, United Kingdom; Wood, G.A., Plant Diseases Division, DSIR, Auckland, New Zealand","The agent of raspberry yellows disease is transmitted by grafting but not by aphids and is resistant to thermotherapy. Further studies showed that it is transmitted by inoculation of sap through seed; it is probably transmitted to plants by pollination. Raspberry bushy dwarf virus (RBDV) shares all these attributes and is known to infect all yellows?sensitive raspberry cultivars except Puyallup and Sumner; however, neither of these cultivars has been tested by graft inoculation with RBDV. RBDV commonly infects plants symptomiessly, even those of yellows?sensitive cultivars, but it induced yellows when inoculated either manually to Norfolk Giant raspberry or by grafting to a yellows?sensitive raspberry selection. The evidence suggests that RBDV is the causal agent of yellows disease but that symptom expression is greatiy dependent on genetic and environmental factors. Many red raspberry cultivars are resistant, probably immune, to the type culture of RBDV and this character was shown to be conferred by a single dominant gene designated Bu. Copyright © 1982, Wiley Blackwell. All rights reserved",,Article,,Scopus,2-s2.0-85032070015
"Teranishi H., Kasuya M., Aoshima K., Kato T., Ikarashi T.",An Epidemiological Survey of Pollenosis Among Pear Farmers,1982,Japanese Journal of Industrial Health,24,5,,465,470,,2,10.1539/joh1959.24.465,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020364896&doi=10.1539%2fjoh1959.24.465&partnerID=40&md5=6e59c09ba117933054737a4b1f7a7229,"Department of Public Health, Faculty of Medicine, Toyama Medical & Pharmaceutical University, Japan; Department of Pediatrics, Faculty of Medicine, Toyama Medical & Pharmaceutical University, Japan","Teranishi, H., Department of Public Health, Faculty of Medicine, Toyama Medical & Pharmaceutical University, Japan; Kasuya, M., Department of Public Health, Faculty of Medicine, Toyama Medical & Pharmaceutical University, Japan; Aoshima, K., Department of Public Health, Faculty of Medicine, Toyama Medical & Pharmaceutical University, Japan; Kato, T., Department of Public Health, Faculty of Medicine, Toyama Medical & Pharmaceutical University, Japan; Ikarashi, T., Department of Pediatrics, Faculty of Medicine, Toyama Medical & Pharmaceutical University, Japan","An epidemiological survey of pollenosis was carried out on 96 farmers engaged in a pear orchard in Toyama prefecture. All subjects were asked about the complaint of clinical manifestations from pollens and examined by the intradermal skin test with pollen extracts. Airborne pollens were collected in the pear orchard using a gravity sampler. The results are as follows. 1. Many pollen grains of annual bluegrass (Poa annua L.) and other grasses were observed in the atmosphere of the pear orchard throughout the late April to May. Almost all pollen grains of Japanese pear (Pyrus pyrifolia Nakai) were found in the late April, although a few of them were detected during May. 2. The prevalence rate of nasal symptoms and ocular symptom of the farmers was about 20%. The peak of incidence of nasal symptoms and ocular symptom was observed in April to June. During these months, artificial pollinations of Japanese pears are carried out and the annual bluegrass pollens were wafting in the air. 3. Positive skin reactions to Japanese pear pollens were observed in 5.4% of the farmers and positive skin reactions to annual bluegrass pollens in 31.5% of them. All the positive skin reactors to Japanese pear pollens also showed the positive skin reaction to annual bluegrass pollens. The positive reaction to annual bluegrass pollens was more common among the farmers who worked more than 11 years than those worked less than 10 years. 4. Nasal symptoms such as sneeze were more common among the positive skin reactors to annual bluegrass pollens compared with the negative skin reactors. The seasonal peak of nasal and ocular symptoms was observed only among the positive skin reactors. These results suggest that the pear farmers were exposed to the pollen grains of Japanese pear and annual bluegrass, and the pollen allergens sensitized them inducing nasal and/or ocular symptoms. © 1982, Japan Society for Occupational Health. All rights reserved.",,Article,,Scopus,2-s2.0-0020364896
"Mizrahi Y., Heimer Y.M.",Increased activity of ornithine decarboxylase in tomato ovaries induced by auxin,1982,Physiologia Plantarum,54,3,,367,368,,20,10.1111/j.1399-3054.1982.tb00272.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987014021&doi=10.1111%2fj.1399-3054.1982.tb00272.x&partnerID=40&md5=0b9807d59fee0b56f515ec28383878d0,"Dept. of Biology and Research & Development Authority, Ben-Gurion Univ. of the Negev, P.O. Box 1025, Beer-Sheva, 84110, Israel; Nuclear Research Center - Negev, P.O. Box 9001, Beer-Sheva, Israel","Mizrahi, Y., Dept. of Biology and Research & Development Authority, Ben-Gurion Univ. of the Negev, P.O. Box 1025, Beer-Sheva, 84110, Israel; Heimer, Y.M., Nuclear Research Center - Negev, P.O. Box 9001, Beer-Sheva, Israel","Auxin, which mimics natural pollination in tomato flowers, induces fruit setting as well as a 3?fold increase in ornithine decarboxylase activity. In pollinated ovaries ornithine decarboxylase activity increased 4.7 fold. The possible connection between pollination, auxin treatment, fruit set, cell division and ornithine decarboxylase activity are discussed. Copyright © 1982, Wiley Blackwell. All rights reserved",,Article,,Scopus,2-s2.0-84987014021
"RICHARDS A.J., IBRAHIM H.BT.",THE BREEDING SYSTEM IN PRIMULA VERIS L. II. POLLEN TUBE GROWTH AND SEED?SET,1982,New Phytologist,90,2,,305,314,,21,10.1111/j.1469-8137.1982.tb03262.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982596270&doi=10.1111%2fj.1469-8137.1982.tb03262.x&partnerID=40&md5=4abbb12297e23fdf4ffc584f5a80dd78,"Department of Plant Biology, Newcastle Upon Tyne, NE1 7RU, United Kingdom","RICHARDS, A.J., Department of Plant Biology, Newcastle Upon Tyne, NE1 7RU, United Kingdom; IBRAHIM, H.BT., Department of Plant Biology, Newcastle Upon Tyne, NE1 7RU, United Kingdom","Modern textbook accounts of within?morph incompatibility in Primula usually assume that it is total, or nearly so. However, few published accounts can be traced concerning the efficiency of the incompatibility. These suggest that it is total in P. obconica, but rather weak in P. vulgaris, P. veris, P. auricula and P. sinensis. Our work in P. veris suggests that for one population, within?morph incompatibility is nearly total at normal temperatures. The mechanism of incompatibility varies between the morphs. In within?pin pollinations, pollen germination is good, and tubes short and broad, being apparently unable to penetrate stigma papillae for physical reasons. In within?thrum pollinations, pollen germination is poor and the few tubes produced are broad and misshapen. These and the surrounding stigma papillae fluoresce strongly, and similar effects can be produced with pollen?free water extracts. A tentative model of the control of incompatibility in Primula is based on an enzyme dimer mode of action. Copyright © 1982, Wiley Blackwell. All rights reserved",,Article,,Scopus,2-s2.0-84982596270
"Wright A.D., Keener M.E.","A test of a maize growth and development model, CORNF",1982,Agricultural Systems,9,3,,181,197,,3,10.1016/0308-521X(82)90019-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-49049140838&doi=10.1016%2f0308-521X%2882%2990019-1&partnerID=40&md5=f25853cc8667dcf8e17faaac6ed4e9be,"Department of Agronomy, University of Missouri, 210 Waters Hall, Columbia, MO 65211, United States","Wright, A.D., Department of Agronomy, University of Missouri, 210 Waters Hall, Columbia, MO 65211, United States; Keener, M.E., Department of Agronomy, University of Missouri, 210 Waters Hall, Columbia, MO 65211, United States","A maize growth and development model, CORNF, was tested at the University of Missouri by comparing the actual growth and development of maize plants with that predicted by the model for the 1979 and 1980 growing seasons. When compared with actual results, the model showed a large underestimation of dry matter for a growing season with relatively mild stress (1979). This underestimation was also reflected in kernel number and grain yield. For a relatively severe water-stressed year (1980) the model showed a fairly accurate prediction of dry matter accumulation. However, kernel numbers were overestimated, presumably because the model could not account for the effects of atmospheric stress on pollination. As in 1979, the estimation of kernel number for 1980 was reflected in grain yield. The model predictions of phenological events were consistently later than actually observed. However, in most cases this difference was not statistically significant. Because the date of physiological maturity was more accurately predicted than the anthesis date, the length of the grain-filling period was underestimated. This underestimation is reflected in a lower prediction of kernel weights. However, kernel weights do not seem to be as important as kernel number in calculation of yield. By simple parameter adjustment, it was not possible to obtain reasonable prediction of all aspects of growth and development under the conditions in which the model was tested. Thus, it was concluded that major alterations of the relationships in the model would appear to be necessary to obtain reasonable results for Missouri conditions. © 1982.",,Article,,Scopus,2-s2.0-49049140838
Schneider E.L.,Notes on the floral biology of Nymphaea elegans (nymphaeaceae) in Texas,1982,Aquatic Botany,12,C,,197,200,,16,10.1016/0304-3770(82)90014-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0004265230&doi=10.1016%2f0304-3770%2882%2990014-6&partnerID=40&md5=35f0bdd0e4c496827e0b8d2953b63a55,"Department of Biology, Southwest Texas State University, San Marcos, TX 78666, United States","Schneider, E.L., Department of Biology, Southwest Texas State University, San Marcos, TX 78666, United States","Various aspects of the pollination biology and floral behavior of Nymphaea elegans Hooker (Nymphaeaceae) are described. Flowers open each morning for 3 successive days. First-day flowers are protogynous with the stigmata secreting a fluid which fills the perigynous cup. As potential pollen-covered pollinators are attracted and enter first-day flowers, they land on the vertical, but flexible, inner stamens which bend and the insects fall into the stigmatic fluid. The stigmatic fluid washes pollen from the insects and pollination is achieved. Second- and third-day flowers are functionally staminate, lacking the stigmatic fluid. The pollination biology of N. elegans is compared to the pollination syndromes described in other species of Nymphaea. © 1982.",,Article,,Scopus,2-s2.0-0004265230
"Kraus J.F., Sluder E.R.","Fifth-year performance of progenies of selected South African slash and loblolly pine clones: (First published in the southern journal of applied forestry, may 1981)",1982,South African Forestry Journal,121,1,,84,87,,,10.1080/00382167.1982.9628814,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950497759&doi=10.1080%2f00382167.1982.9628814&partnerID=40&md5=b46e36fc675d9926563688182b91f89e,"Principal Plant Geneticists, USDA Forest Service, South-eastern Forest Experiment Station, Macon, GA, United States","Kraus, J.F., Principal Plant Geneticists, USDA Forest Service, South-eastern Forest Experiment Station, Macon, GA, United States; Sluder, E.R., Principal Plant Geneticists, USDA Forest Service, South-eastern Forest Experiment Station, Macon, GA, United States","Control-pollinated polymix progenies of nine slash pine (P. elliottii Engelm.) and 10 loblolly (Pinus taeda L.) pine from some of the best clones in a South African tree improvement programme were tested in Georgia. Overall, the progenies of the South African selections in both species have done well after five years in the field. One of the slash pine and three of the loblolly pine families were better than open-pollinated progeny from established seed orchards. © 1982 Taylor and Francis Group, LLC.",,Article,,Scopus,2-s2.0-84950497759
"Datta A.N., Maiti S.N., Basak S.L.",Outcrossing and isolation requirement in jute (Corchorus olitorius L.),1982,Euphytica,31,1,,97,101,,4,10.1007/BF00028311,https://www.scopus.com/inward/record.uri?eid=2-s2.0-7344235809&doi=10.1007%2fBF00028311&partnerID=40&md5=5a26635ce461ec00cb651edee3c68a14,"Jute Agricultural Research Institute, Barrackpore, West Bengal, 743 101, India","Datta, A.N., Jute Agricultural Research Institute, Barrackpore, West Bengal, 743 101, India; Maiti, S.N., Jute Agricultural Research Institute, Barrackpore, West Bengal, 743 101, India; Basak, S.L., Jute Agricultural Research Institute, Barrackpore, West Bengal, 743 101, India","To find out an effective isolation distance in olitorius jute experiments were conducted for three years in two planting designs; in one the cultivar with the dominant marker allele was planted at the centre and the cultivarcarrying the recessive marker allele was planted around and in the other the planting arrangement was just the reverse of the former. A total of nearly 20 lac seedlings were counted. Irrespective of the planting designs, at the minimum distance from the pollen source outcrossing was found to be at its maximum which, however, decreased with the distance. Directions had no influence on cross pollination in this species. At a distance beyond 9.0 metres outcrossing was found to be absent. © 1982 H. Veenman en Zonen B.V.",Corchorus olitorius; isolation distance; jute; outcrossing; planting designs,Article,,Scopus,2-s2.0-7344235809
"Milton K., Windsor D.M., Morrison D.W., Estribi M.A.",Fruiting phenologies of two neotropical Ficus species.,1982,Ecology,63,3,,752,762,,84,10.2307/1936796,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020363423&doi=10.2307%2f1936796&partnerID=40&md5=e5508ff2c3f2449c4dd4ec42058da1df,"Dept.Antrhopology, Univ.California at Berkeley.","Milton, K., Dept.Antrhopology, Univ.California at Berkeley.; Windsor, D.M., Dept.Antrhopology, Univ.California at Berkeley.; Morrison, D.W., Dept.Antrhopology, Univ.California at Berkeley.; Estribi, M.A., Dept.Antrhopology, Univ.California at Berkeley.","Fruit production by Ficus yoponensis and F. insipida was studied in the seasonal, semideciduous forest on Barro Colorado Island, Republic of Panama. Unlike most other tree species in this forest, which flower and fruit in synchrony at a particular time each year, some individuals of both fig species were producing fruit in all months. Nevertheless, a greater amount of fruiting occurred at the beginning and near the end of the 8-mo wet season than would be expected if the species were fruiting randomly. In both species, the major fruiting peak occurred when most other tree species were not producing ripe fruit. Large trees of both fig species tended to produce fruit crops at shorter intervals than small trees. Average interval between crops was slightly longer than a half year for F. yoponensis and slightly shorter than a full year for F. insipida. Results, combined with life history data, suggest that individuals of these Ficus species are fruiting asynchronously at relatively short intervals, thereby increasing total lifetime fruit production and ultimately maximizing reproductive success. Flexibility in the timing of fruit crops appears to have coevolved with the intricate mutualism between these Ficus species and their obligately species-specific wasp pollinators. -Authors",,Article,,Scopus,2-s2.0-0020363423
PUFF C.,The delimitation of the tribe Anthospermeae and its affinities to the Paederieae (Rubiaceae),1982,Botanical Journal of the Linnean Society,84,4,,355,377,,30,10.1111/j.1095-8339.1982.tb00369.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984185296&doi=10.1111%2fj.1095-8339.1982.tb00369.x&partnerID=40&md5=b2325ad18a6030aee48987880d788a15,"Institute of Botany, University of Vienna, Rennweg 14, Vienna, A-1030, Austria","PUFF, C., Institute of Botany, University of Vienna, Rennweg 14, Vienna, A-1030, Austria","A critical comparison of many characters suggests that the Rubiaceae tribe Anthospermeae is closely allied to the tribe Paederieae. The delimitation of the tribe Anthospermeae from other tribes is redefined as to include only wind?pollinated genera, and characters of fruit structure, pollination biology and distribution patterns support the subdivision of the tribe into the three subtribes: Anthosperminae, Operculariinae and Coprosminae. All insect?pollinated genera previously placed in the Anthospermeae are transferred to the Paederieae. It is shown that the genus Neogaillonia Linchevskii (= Gaillonia A. Rich. ex. DC), previously included in the Spermacoceae, also belongs to this tribe; the genera Pterogaillonia Linchevskii, Pseudogaillonia Linchevskii, Jaubertia Guill. and Choulettia Pomel are considered synonyms of Neogaillonia. The Anthospermeae are believed to be closely, and the Paederieae more remotely, allied to the tribe Theligoneae. Copyright © 1982, Wiley Blackwell. All rights reserved",anemophily?; Anthospermeae?; classification?; entomophily?; Paederieae?; Theligoneae,Article,,Scopus,2-s2.0-84984185296
Wilcox M.D.,Anthocyanin polymorphism in seedlings of Eucalyptus fastigata Deane & Maid,1982,Australian Journal of Botany,30,5,,501,509,,2,10.1071/BT9820501,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971044368&doi=10.1071%2fBT9820501&partnerID=40&md5=0f9d060b1025f47c7544bedfd266fd94,"Forest Research Institute, New Zealand Forest Service, Private Bag, Rotorua, New Zealand","Wilcox, M.D., Forest Research Institute, New Zealand Forest Service, Private Bag, Rotorua, New Zealand","The undersurface of the cotyledons and first few pairs of leaves of Eucalyptus fastigata seedlings is coloured either green or purple with very few intermediates. The purple colour is assumed to be due to pigmentation by anthocyanins. The frequency of purple, green and intermediate phenotypes was recorded in seedlots of 105 open-pollinated families of five native Australian provenances; one exotic population from South Africa and four exotic populations from New Zealand. The purple phenotype was predominant in the Australian seedlots from the higher altitude, inland provenances of the species’ range and in the South African population. The provenance from Tallaganda State Forest in New South Wales showed the highest mean frequency (93%) of purple phenotypes. The green phenotype was prevalent in the New Zealand exotic populations, attaining a frequency of 100% in some, and was also predominant in the provenance from Robertson, N.S.W. © 1982 CSIRO. All rights resereved.",,Article,,Scopus,2-s2.0-84971044368
"Leue E.F., Peloquin S.J.",The use of the topiary gene in adapting Solanum germplasm for potato improvement,1982,Euphytica,31,1,,65,72,,2,10.1007/BF00028307,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250226005&doi=10.1007%2fBF00028307&partnerID=40&md5=f2caa394790f0f7b46032be2b5ab9795,"Department of Genetics, University of Wisconsin, Madison, WI, United States","Leue, E.F., Department of Genetics, University of Wisconsin, Madison, WI, United States; Peloquin, S.J., Department of Genetics, University of Wisconsin, Madison, WI, United States","The topiary gene, a single recessive conditioning very short stolons and early tuber initiation, may provide a tool for selecting wild species for tuberization. Topiary segregants may be recognized at the seedling stage, and there is good expression in interspecific hybrids. A genetically diverse diploid population, composed of accessions of 22 species selected for disease resistance and 2n gametes and crossed with sources of the topiary gene, is being developed. Recurrent phenotypic selection for yield and carliness of tuberization will be facilitated by the topiary trait, insect pollination and the self-incompatibility system. Standard varietal evaluation techniques including yield trials, sequential harvests, and tuber quality assessments can be applied to the population to alter gene frequencies or identify suitable parents for crossing to Tuberosum. Selected clones may be maintained in the field without clonal mixture. The population should retain most of the simply inherited disease resistance characteristics present in the original introductions. Adapted germplasm produced by this method should be especially valuable where the number of backcrosses to Tuberosum is to be minimized, as in the improvement of potatoes for quantitative traits such as yield, polygenic disease resistance, and environmental tolerance. Well-adapted clones may contribute a maximum input of genetic diversity through hybridization with Tuberosum haploids and subsequent polyploidization via 2n gametes. © 1982 H. Veenman en Zonen B.V.",2n gametes; breeding; population improvement; Solanum germplasm,Article,,Scopus,2-s2.0-34250226005
WILLIAMSON G.B.,Plant mimicry: evolutionary constraints,1982,Biological Journal of the Linnean Society,18,1,,49,58,,24,10.1111/j.1095-8312.1982.tb02033.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020421936&doi=10.1111%2fj.1095-8312.1982.tb02033.x&partnerID=40&md5=cfd724e20c80b96e699f771f339c2ed6,"Department of Biology, University of Miami, Coral Gables, Florida, 33124, United States","WILLIAMSON, G.B., Department of Biology, University of Miami, Coral Gables, Florida, 33124, United States","Because plants are sessile and their flowers and fruits are aggregated, plant mimics are less likely to be mistaken for their models than animal mimics which are mobile and dispersed among their models. Therefore, operator species are more likely to be deceived by animal mimics than plant mimics. In addition, the autonomy of plant appendages implies that warning mimicry provides less advantage to plants than to animals because plants suffer less from sampling by naive operators. Therefore, the advantage of warning mimicry is much greater for animals than plants. These reasons may explain why plant mimicry is less common than animal mimicry, based on attraction of rather than avoidance by operator species, and limited to the class of aggressive mimicry. Copyright © 1982, Wiley Blackwell. All rights reserved",dispersal; Mimic; mimicry; plant mimicry; pollination,Article,,Scopus,2-s2.0-0020421936
"Melville M.R., Morton J.K.",A biosystematic study of the Solidago canadensis ( Compositae) complex. I. The Ontario populations.,1982,Canadian Journal of Botany,60,6,,976,997,,48,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020415073&partnerID=40&md5=6e01c97e6a7070950b0b774836688a92,"Dept. Biology, Univ. of Waterloo, Waterloo, Ont., Canada N2L 3G1.","Melville, M.R., Dept. Biology, Univ. of Waterloo, Waterloo, Ont., Canada N2L 3G1.; Morton, J.K., Dept. Biology, Univ. of Waterloo, Waterloo, Ont., Canada N2L 3G1.","Populations from 138 locations in Ontario contained 3 levels of polyploidy: diploid, tetraploid and hexaploid. Five taxa are recognized: Solidago canadensis var. canadensis (2n = 18) and var. hargeri (2n = 18), S. gigantea (2n = 18 and 36), S. altissima Linn. (2n = 54), and S. lepida DC. (2n = 54). All are obligate outbreeders and are pollinated by a wide range of insects. The 4 species are separated by major genetic barriers and attempts to cross them have not been successful except once in the case of S. altissima and S. lepida. Solidago canadensis var. canadensis and S. altissima are abundant, widespread, and aggressive weeds. Solidago canadensis var. hargeri grows in deciduous woodland in the south of the province. Solidago gigantea grows in wet situations, the tetraploid being of widespread occurrence and the diploid confined to the southeast of the province. Solidago lepida only occurs in northern Ontario. - from Authors",,Article,,Scopus,2-s2.0-0020415073
Pitcher J.A.,Phenotype selection and half-sib family performance in black cherry.,1982,Forest Science,28,2,,251,256,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020469464&partnerID=40&md5=eaa4aa1b8c56400820146fe3e8093bfa,"USDA Southern Forest Exp. Stn., Forest Sci. Lab., Starkville, Mississippi 39759, USA.","Pitcher, J.A., USDA Southern Forest Exp. Stn., Forest Sci. Lab., Starkville, Mississippi 39759, USA.","Forty-two open-pollinated families from good, average, and poor parent phenotypes originating from natural Prunus serotina stands in Pennsylvania and West Virginia were measured at age 3 in a nursery, then at age 12 in a plantation. Phenotype selection of parents was ineffective in predicting family performance for height, stem diameter, and form. While mean heights of progeny from good parents exceeded those from average and poor parents, the differences were statistically significant only in the case of the poor phenotype class from West Virginia. Nursery performance may be used as an indicator of subsequent field performance to reduce the size of progeny test plantings but at the risk of losing some desirable genotypes. -from Author",,Article,,Scopus,2-s2.0-0020469464
